"No.","Time","Source","Destination","Protocol","Length","Info","capture"
"80","0.064030","host","1.1.2","USB","27","URB_INTERRUPT in",""
"81","0.071964","1.1.2","host","USB","35","URB_INTERRUPT in","0200000220000000"
"82","0.072003","host","1.1.2","USB","27","URB_INTERRUPT in",""
"83","0.080085","1.1.2","host","USB","35","URB_INTERRUPT in","0200000210000000"
"84","0.080114","host","1.1.2","USB","27","URB_INTERRUPT in",""
"85","0.087971","1.1.2","host","USB","35","URB_INTERRUPT in","0200000200000000"
"86","0.088013","host","1.1.2","USB","27","URB_INTERRUPT in",""
"87","0.095970","1.1.2","host","USB","35","URB_INTERRUPT in","0200000110000000"
"88","0.096014","host","1.1.2","USB","27","URB_INTERRUPT in",""
"89","0.103967","1.1.2","host","USB","35","URB_INTERRUPT in","0200000100000000"
"90","0.104012","host","1.1.2","USB","27","URB_INTERRUPT in",""
"91","0.111965","1.1.2","host","USB","35","URB_INTERRUPT in","0200000100000000"
"92","0.112007","host","1.1.2","USB","27","URB_INTERRUPT in",""
"93","0.115040","host","1.9.0","USB","36","URB_CONTROL in",""
"94","0.115077","host","1.9.0","USB","36","URB_CONTROL in",""
"95","0.116956","1.9.0","host","USB","29","URB_CONTROL in",""
"96","0.119971","1.9.0","host","USB","47","URB_CONTROL in",""
"97","0.131971","1.1.2","host","USB","35","URB_INTERRUPT in","02000000f0ff0000"
"98","0.132018","host","1.1.2","USB","27","URB_INTERRUPT in",""
"99","0.139968","1.1.2","host","USB","35","URB_INTERRUPT in","02000002e0ff0000"
"100","0.140012","host","1.1.2","USB","27","URB_INTERRUPT in",""
"101","0.167973","1.1.2","host","USB","35","URB_INTERRUPT in","02000001f0ff0000"
"102","0.168020","host","1.1.2","USB","27","URB_INTERRUPT in",""
"103","0.175973","1.1.2","host","USB","35","URB_INTERRUPT in","02000001d0ff0000"
"104","0.176022","host","1.1.2","USB","27","URB_INTERRUPT in",""
"105","0.183969","1.1.2","host","USB","35","URB_INTERRUPT in","0200000120000000"
"106","0.184010","host","1.1.2","USB","27","URB_INTERRUPT in",""
"107","0.191976","1.1.2","host","USB","35","URB_INTERRUPT in","0200000230000000"
"108","0.192020","host","1.1.2","USB","27","URB_INTERRUPT in",""
"109","0.199998","1.1.2","host","USB","35","URB_INTERRUPT in","0200000240000000"
"110","0.200032","host","1.1.2","USB","27","URB_INTERRUPT in",""
"111","0.207975","1.1.2","host","USB","35","URB_INTERRUPT in","0200000440000000"
"112","0.208023","host","1.1.2","USB","27","URB_INTERRUPT in",""
"113","0.208072","host","1.9.0","USB","36","URB_CONTROL in",""
"114","0.208092","host","1.9.0","USB","36","URB_CONTROL in",""
"115","0.209994","1.9.0","host","USB","29","URB_CONTROL in",""
"116","0.213002","1.9.0","host","USB","47","URB_CONTROL in",""
"117","0.215970","1.1.2","host","USB","35","URB_INTERRUPT in","0200000750000000"
"118","0.216005","host","1.1.2","USB","27","URB_INTERRUPT in",""
"119","0.223973","1.1.2","host","USB","35","URB_INTERRUPT in","0200000b40000000"
"120","0.224011","host","1.1.2","USB","27","URB_INTERRUPT in",""
"121","0.231978","1.1.2","host","USB","35","URB_INTERRUPT in","0200001050000000"
"122","0.232006","host","1.1.2","USB","27","URB_INTERRUPT in",""
"123","0.239614","host","1.5.1","USBMS","58","SCSI: Test Unit Ready LUN: 0x01 ",""
"124","0.239702","1.5.1","host","USB","27","URB_BULK out",""
"125","0.239706","host","1.5.2","USB","27","URB_BULK in",""
"126","0.239785","1.5.2","host","USBMS","40","SCSI: Response LUN: 0x01 (Test Unit Ready) (Check Condition)",""
"127","0.239788","host","1.5.1","USBMS","58","SCSI: Request Sense LUN: 0x01 ",""
"128","0.239838","1.5.1","host","USB","27","URB_BULK out",""
"129","0.239841","host","1.5.2","USB","27","URB_BULK in",""
"130","0.239888","1.5.2","host","USB","45","URB_BULK in","f00002000000000a00aa55003a0000000000"
"131","0.239892","host","1.5.2","USB","27","URB_BULK in",""
"132","0.239943","1.5.2","host","USBMS","40","SCSI: Response LUN: 0x01 (Request Sense) (Good)",""
"133","0.239957","host","1.5.1","USBMS","58","SCSI: Test Unit Ready LUN: 0x00 ",""
"134","0.239975","1.5.1","host","USB","27","URB_BULK out",""
"135","0.239977","host","1.5.2","USB","27","URB_BULK in",""
"136","0.239992","1.1.2","host","USB","35","URB_INTERRUPT in","0200000a70000000"
"137","0.240026","host","1.1.2","USB","27","URB_INTERRUPT in",""
"138","0.240078","1.5.2","host","USBMS","40","SCSI: Response LUN: 0x00 (Test Unit Ready) (Check Condition)",""
"139","0.240080","host","1.5.1","USBMS","58","SCSI: Request Sense LUN: 0x00 ",""
"140","0.240139","1.5.1","host","USB","27","URB_BULK out",""
"141","0.240142","host","1.5.2","USB","27","URB_BULK in",""
"142","0.240188","1.5.2","host","USB","45","URB_BULK in","f00002000000000a00aa55003a0000000000"
"143","0.240192","host","1.5.2","USB","27","URB_BULK in",""
"144","0.240228","1.5.2","host","USBMS","40","SCSI: Response LUN: 0x00 (Request Sense) (Good)",""
"145","0.247973","1.1.2","host","USB","35","URB_INTERRUPT in","0200000b40000000"
"146","0.248046","host","1.1.2","USB","27","URB_INTERRUPT in",""
"147","0.255979","1.1.2","host","USB","35","URB_INTERRUPT in","0200000f10000000"
"148","0.256091","host","1.1.2","USB","27","URB_INTERRUPT in",""
"149","0.263975","1.1.2","host","USB","35","URB_INTERRUPT in","0200001000000000"
"150","0.264041","host","1.1.2","USB","27","URB_INTERRUPT in",""
"151","0.271972","1.1.2","host","USB","35","URB_INTERRUPT in","0200001bf0ff0000"
"152","0.272050","host","1.1.2","USB","27","URB_INTERRUPT in",""
"153","0.279976","1.1.2","host","USB","35","URB_INTERRUPT in","02000021c0ff0000"
"154","0.280060","host","1.1.2","USB","27","URB_INTERRUPT in",""
